1.00000E+02 293
2.00000E+02 293
4.00000E+02 293
9.00000E+02 293
1.80000E+03 293
3.70000E+03 293
7.50000E+03 293
1.54000E+04 293
3.16000E+04 293
6.49000E+04 293
1.33400E+05 293
2.73800E+05 293
5.62300E+05 293
1.15480E+06 293
2.37140E+06 293
4.86970E+06 293
1.00000E+07 293
